Time;air_temperature;dewpoint;wind_direction;wind_speed;ambient_pressure;PM10;PM2.5;;
11/24/2017 07:00;1.7;-5.79;33.8;1.32;875,60;23.38;12.25;;
11/24/2017 08:00;1.4;-5.73;80.95;0.96;875,18;24.32;12.73;;
11/24/2017 09:00;1.76;-5.27;247.7;0.65;875,03;23.93;12.44;;
11/24/2017 10:00;2.17;-5.1;246.39;0.99;875,17;23.15;11.97;;
11/24/2017 11:00;2.99;-5.67;158.2;2.8;875,21;22.39;11.68;;
11/24/2017 12:00;4.04;-6.55;154.37;3.94;875,39;21.84;11.04;;
11/24/2017 13:00;4.38;-7.14;155.65;5.32;875,73;22.28;11.12;;
11/24/2017 14:00;3.47;-6.15;178.73;3.34;875,86;22.98;11.53;;
11/24/2017 15:00;-1.03;-3.57;286.61;2.1;875,92;22.28;11.79;;
11/24/2017 16:00;-2.25;-3.02;304.11;1.83;876,00;21.2;11;;
11/24/2017 17:00;-2.27;-2.76;282.53;0.83;875,98;21.44;11.2;;
11/24/2017 18:00;-2.48;-3.33;268.21;0.47;876,00;21.61;11.35;;
11/24/2017 19:00;-2.17;-4.69;331.63;1.66;875,80;22.01;11.76;;
11/24/2017 20:00;-1.84;-5.56;335.57;2.01;875,69;21.99;11.78;;
11/24/2017 21:00;-2.32;-6.65;300.33;0.72;875,37;23.08;12.65;;
11/24/2017 22:00;-3.94;-6.9;160.56;0.55;875,13;23.32;12.79;;
11/24/2017 23:00;-3.43;-6.77;225.62;0.43;875,20;23.58;13.07;;
11/25/2017 00:00;-3.93;-6.99;178.22;0.5;875,25;24.14;13.5;;
11/25/2017 01:00;-4.02;-7.26;162.6;0.42;875,56;22.75;11.96;;
11/25/2017 02:00;-3.65;-7.21;158.56;0.24;875,73;21.93;11.35;;
11/25/2017 03:00;-3.36;-7.61;215.18;0.09;875,89;25.28;13.93;;
11/25/2017 04:00;-3.89;-7.96;277.49;0.92;875,83;21.89;11.58;;
11/25/2017 05:00;-4.66;-8.21;167.07;0.51;875,12;22.13;11.71;;
11/25/2017 06:00;-3.93;-7.48;223.98;0.31;874,12;23.36;12.7;;
11/25/2017 07:00;-3.55;-6.67;172.54;0.38;873,34;24.51;13.48;;
11/25/2017 08:00;-2.95;-6.54;187.46;0.34;872,84;23.96;13.22;;
11/25/2017 09:00;-1.8;-6.01;172.81;0.6;872,47;26.24;14.87;;
11/25/2017 10:00;-0.03;-5.98;246.65;0.48;872,23;25.3;13.78;;
11/25/2017 11:00;0.51;-5.98;226.39;0.62;872,10;25.99;14.36;;
11/25/2017 12:00;1.5;-5.78;175.22;0.72;872,19;25.99;15.08;;
11/25/2017 13:00;2.66;-5.73;192.31;0.81;872,11;26.47;15.24;;
11/25/2017 14:00;3.35;-6.65;213.07;1.32;871,87;23.26;12.46;;
11/25/2017 15:00;3;-7.37;259.38;1.71;871,72;23.1;12.29;;
11/25/2017 16:00;3.39;-7.16;252.65;1.44;871,59;24.04;12.71;;
11/25/2017 17:00;3;-8.03;268.73;1.35;871,26;26.21;14.42;;
11/25/2017 18:00;2.19;-8.34;305.42;1.39;870,91;28.99;15.97;;
11/25/2017 19:00;1.87;-9.25;330.14;1.45;870,16;26.47;13.33;;
11/25/2017 20:00;1.62;-9.48;1.67;0.84;870,21;25.85;13.19;;
11/25/2017 21:00;0.49;-8.05;175.31;0.36;869,87;28.01;14.78;;
11/25/2017 22:00;0.79;-7.34;38.91;1.32;869,54;26.73;14.15;;
11/25/2017 23:00;0.58;-7.9;15.76;1.69;869,11;24.41;12.93;;
11/26/2017 00:00;0.2;-7.89;17.47;1.6;868,81;24.18;12.93;;
11/26/2017 01:00;-0.28;-8.5;16.76;2.13;869,25;23.8;12.88;;
11/26/2017 02:00;-0.69;-9.08;16.09;2.28;869,17;24.08;13.12;;
11/26/2017 03:00;-0.94;-9.3;16.29;2.18;869,05;23.32;12.69;;
11/26/2017 04:00;-1.15;-9.29;15.89;2.47;868,62;23.15;12.54;;
11/26/2017 05:00;-1.4;-8.72;19.7;2.31;868,13;23.02;12.33;;
11/26/2017 06:00;-1.56;-8.45;19.1;2.24;867,30;23.31;12.7;;
11/26/2017 07:00;-1.62;-8.28;16.49;2.49;866,49;24.98;13.64;;
11/26/2017 08:00;-1.26;-8.36;15.11;2.43;865,62;26.49;14.51;;
11/26/2017 09:00;-0.36;-8.26;12.41;1.9;864,81;28.18;15.51;;
11/26/2017 10:00;1.02;-8.02;21.86;1.73;864,72;28.73;15.77;;
11/26/2017 11:00;2.47;-7.84;11.67;1.34;864,17;28.6;15.89;;
11/26/2017 12:00;3.86;-7.65;249.68;0.1;863,89;27.37;15.2;;
11/26/2017 13:00;4.66;-6.95;220.87;0.76;863,73;28.59;16.07;;
11/26/2017 14:00;4.22;-6.69;203.86;1.36;863,35;26.98;15.68;;
11/26/2017 15:00;4.4;-6.44;181.5;1.14;862,93;27.73;15.19;;
11/26/2017 16:00;4.33;-5.83;220.88;0.83;862,77;27.43;15.57;;
11/26/2017 17:00;3.31;-5.51;236.8;1.01;862,55;26.44;15.36;;
11/26/2017 18:00;2.14;-5.29;227.14;0.52;861,85;30.98;19.77;;
11/26/2017 19:00;1.5;-5.18;175.42;0.45;861,38;36.58;24.12;;
11/26/2017 20:00;0.92;-5.05;177.9;0.62;861,19;35.56;21.44;;
11/26/2017 21:00;0.2;-5.04;221.64;0.58;860,61;34.62;21.43;;
11/26/2017 22:00;-0.64;-5.28;190.76;0.41;860,14;35.34;22.04;;
11/26/2017 23:00;-1.37;-5.39;184.23;0.36;859,90;34.78;22.28;;
11/27/2017 00:00;-1.57;-5.46;194.43;0.33;859,43;33.5;21.55;;
11/27/2017 01:00;-1.52;-5.64;169.98;0.27;859,19;34.46;21.37;;
11/27/2017 02:00;-1.99;-5.78;207.02;0.31;858,77;33.98;21.84;;
11/27/2017 03:00;-3.03;-6.11;162.12;0.39;858,57;34.58;22.8;;
11/27/2017 04:00;-2.72;-5.97;199.02;0.21;858,02;34.09;22.38;;
11/27/2017 05:00;-2.75;-6.23;187.07;0.26;857,06;33.36;21.5;;
11/27/2017 06:00;-2.39;-6.32;70.31;0.48;856,60;33.25;20.82;;
11/27/2017 07:00;-2.49;-6.71;155.2;0.06;856,61;33.06;20.77;;
11/27/2017 08:00;-2.53;-6.71;155.43;0.1;856,55;34.24;21.98;;
11/27/2017 09:00;-0.61;-5.94;47.51;0.19;856,68;36.08;22.65;;
11/27/2017 10:00;1.83;-5.69;60.12;0.54;856,72;35.97;22.74;;
11/27/2017 11:00;2.82;-5.12;187.45;0.64;856,61;35.69;22.31;;
11/27/2017 12:00;3.32;-4.72;191.32;0.91;856,75;33.63;22.31;;
11/27/2017 13:00;4.08;-4.63;229.51;0.65;856,91;34.65;23.04;;
11/27/2017 14:00;4.49;-4.5;201.5;1.15;857,24;33.85;21.88;;
11/27/2017 15:00;4.97;-4.27;186.67;1.5;857,25;35.19;22.84;;
11/27/2017 16:00;5.14;-4.23;194.14;1.27;857,51;35.65;22.99;;
11/27/2017 17:00;4.6;-4.21;187.76;1.3;857,04;34.14;22.3;;
11/27/2017 18:00;3.27;-4.38;201.49;0.88;856,00;34.22;22.8;;
11/27/2017 19:00;2.44;-4.43;237.12;0.63;855,67;39.4;24.2;;
11/27/2017 20:00;1.81;-4.63;205.36;0.39;855,66;36.76;24.66;;
11/27/2017 21:00;1.29;-4.55;211.05;0.58;855,11;39.07;26.2;;
11/27/2017 22:00;0.13;-4.54;164.65;0.71;854,53;46.82;26.88;;
11/27/2017 23:00;-0.38;-4.67;179.5;0.32;854,96;36.9;25.22;;
11/28/2017 00:00;-0.09;-4.67;198.44;0.22;855,64;40.34;27.47;;
11/28/2017 01:00;-0.29;-4.82;176.29;0.02;856,37;39.44;26.83;;
11/28/2017 02:00;-0.94;-4.94;192.9;0.13;856,73;38.88;25.46;;
11/28/2017 03:00;-0.43;-4.8;357.35;0.09;857,46;36.94;25.07;;
11/28/2017 04:00;-1.99;-5.4;185.07;0.22;858,01;36.47;23.5;;
11/28/2017 05:00;-2.31;-5.28;214.1;0.15;858,22;35.91;24.1;;
11/28/2017 06:00;-2.76;-5.7;151.25;0.32;858,01;38.11;23.23;;
11/28/2017 07:00;-2.55;-5.59;191.62;0.43;858,27;35.42;23.67;;
11/28/2017 08:00;-2.12;-5.29;157.22;0.46;858,54;39.42;26.23;;
11/28/2017 09:00;-0.04;-4.58;168.99;0.37;859,07;45.35;26.58;;
11/28/2017 10:00;2.09;-4.21;182.16;0.59;859,74;42.43;26.98;;
11/28/2017 11:00;3.44;-3.74;217.22;0.84;860,52;41.23;28.62;;
11/28/2017 12:00;4.57;-3.11;220.47;1.32;861,29;40.43;28.82;;
11/28/2017 13:00;5.62;-2.38;190.48;2.18;862,06;42.15;28.14;;
11/28/2017 14:00;6.54;-2.64;192.3;2.49;862,56;38.11;25.87;;
11/28/2017 15:00;7.13;-3.22;186.33;1.82;862,55;36.11;24.5;;
11/28/2017 16:00;7.33;-3.44;201.76;1.51;862,69;38.48;26.64;;
11/28/2017 17:00;6.69;-3.43;221.49;1.01;863,06;36.23;23.58;;
11/28/2017 18:00;5.18;-3.64;234.24;0.62;863,35;43.49;27.64;;
11/28/2017 19:00;4.17;-3.35;169.67;0.68;863,57;43.98;28.86;;
11/28/2017 20:00;4.01;-3.27;118.77;0.62;863,95;54.65;31.99;;
11/28/2017 21:00;3.76;-3.47;104.11;0.25;864,29;51.8;33.48;;
11/28/2017 22:00;2.19;-3.67;217.25;0.28;864,30;39.92;26.75;;
11/28/2017 23:00;1.08;-3.58;174.39;0.31;864,54;41.21;28.58;;
11/29/2017 00:00;1.96;-3.36;125.72;0.13;865,19;49.33;29.93;;
11/29/2017 01:00;1.46;-3.8;215.36;0.11;865,91;42.77;25.08;;
11/29/2017 02:00;1.59;-3.26;336.09;0.33;866,63;40.61;26.4;;
11/29/2017 03:00;2.8;-3.69;18.34;1.3;867,30;32.8;20;;
11/29/2017 04:00;2.8;-3.94;13.5;1.77;867,59;29.28;18.27;;
11/29/2017 05:00;2.57;-4.22;12.93;1.96;867,38;26.74;15.71;;
11/29/2017 06:00;2.58;-4.19;15.85;2.39;866,92;27.59;16.61;;
11/29/2017 07:00;2.42;-4.32;18.36;2.11;866,81;30.33;18.86;;
11/29/2017 08:00;2.49;-4.24;18.32;2.1;866,86;34.42;21.52;;
11/29/2017 09:00;3.13;-4.04;24.16;2;867,34;40.34;25.58;;
11/29/2017 10:00;4.26;-3.82;12.95;2.11;867,75;40.11;26.89;;
11/29/2017 11:00;5.9;-3.73;2.02;1.07;867,97;40.42;25.28;;
11/29/2017 12:00;7.44;-3.51;88.73;0.7;868,34;38.67;24.75;;
11/29/2017 13:00;7.5;-2.88;187.44;1.3;868,86;37;24.28;;
11/29/2017 14:00;8.61;-2.75;171.44;0.61;869,29;43.07;24.6;;
11/29/2017 15:00;9.13;-2.81;189.24;0.59;869,44;36.48;23.53;;
11/29/2017 16:00;9.21;-2.71;256.35;1;869,57;36.79;23.38;;
11/29/2017 17:00;8.31;-2.62;243.17;1.06;869,80;39.45;25.54;;
11/29/2017 18:00;6.8;-2.43;190.35;0.45;870,00;36.31;23.65;;
11/29/2017 19:00;6.14;-2.24;158.4;0.54;869,98;38.82;24.52;;
11/29/2017 20:00;6.01;-2.16;81.83;0.61;870,17;45.75;30.02;;
11/29/2017 21:00;5.6;-2.1;22.42;0.3;870,34;43.74;28.79;;
11/29/2017 22:00;5.98;-1.76;16.64;1.29;870,41;40.85;25.89;;
11/29/2017 23:00;5.27;-1.87;16.97;0.86;870,44;35.75;23.18;;
11/30/2017 00:00;4.29;-2.15;326.91;0.1;870,89;37.43;23.37;;
11/30/2017 01:00;2.34;-2.47;188.06;0.1;871,22;39.54;26.03;;
11/30/2017 02:00;2.01;-2.45;180.1;0.19;871,54;39.91;24.6;;
11/30/2017 03:00;2.15;-2.27;322.37;0.24;871,92;38.32;25.15;;
11/30/2017 04:00;2.73;-2.21;46.48;0.3;871,95;32.41;20.18;;
11/30/2017 05:00;2.39;-2.34;66.5;0.14;871,57;33.2;20.33;;
11/30/2017 06:00;1.5;-2.58;309.31;0.17;871,13;35.31;21.79;;
11/30/2017 07:00;1.26;-2.62;133.21;0.24;870,91;46.64;25.87;;
11/30/2017 08:00;3.41;-1.88;21.13;0.96;870,62;37.23;23.91;;
11/30/2017 09:00;5.16;-1.61;13.97;0.83;870,51;39.08;24.58;;
11/30/2017 10:00;6.95;-1.61;353.08;0.38;870,67;40.45;24.82;;
11/30/2017 11:00;7.17;-1.24;211.6;1.23;870,90;36.32;22.78;;
11/30/2017 12:00;8.11;-1.6;189.47;1.09;871,07;30.09;18.18;;
11/30/2017 13:00;8.65;-1.2;207.65;0.95;871,30;30.5;18.74;;
11/30/2017 14:00;9.39;-1.13;197.06;1.12;871,52;29.63;17.89;;
11/30/2017 15:00;9.93;-1.21;201.72;1.5;871,64;28.1;16.64;;
11/30/2017 16:00;10;-1.37;186.01;0.83;871,57;27.2;15.81;;
11/30/2017 17:00;9.26;-1.32;199.76;1.11;871,48;26.12;14.72;;
11/30/2017 18:00;7.85;-1.27;235.66;0.73;871,31;27.16;14.44;;
11/30/2017 19:00;7.93;-1.15;305.64;0.72;871,17;27.89;15.68;;
11/30/2017 20:00;7.58;-0.99;320.71;0.48;871,17;27.76;15.77;;
11/30/2017 21:00;6.64;-0.71;0.82;0.52;871,45;34.65;18.68;;
11/30/2017 22:00;6.64;-0.62;7.82;0.68;871,51;32.11;18.99;;
11/30/2017 23:00;5.92;-1.05;22.26;1.03;871,45;28.01;16.15;;
12/01/2017 00:00;5.33;-1.3;29.17;0.84;871,41;27.59;15.91;;
12/01/2017 01:00;4.92;-1.55;10.49;0.64;871,76;27.36;15.78;;
12/01/2017 02:00;4.36;-1.96;5.29;0.65;871,62;26.07;14.84;;
12/01/2017 03:00;3.75;-2.31;347.1;0.4;871,86;25.27;14.06;;
12/01/2017 04:00;3.36;-2.5;9.89;0.7;871,71;24.89;14.19;;
12/01/2017 05:00;3.6;-3.04;15.43;1.31;871,26;23.02;12.64;;
12/01/2017 06:00;3.32;-3.39;10.4;1.05;870,32;24.37;13.16;;
12/01/2017 07:00;3.13;-3.78;356.35;0.97;870,17;24.58;13.3;;
12/01/2017 08:00;3.04;-3.71;14.87;1.67;869,86;24.76;13.79;;
12/01/2017 09:00;4.06;-3.06;14.34;1.8;869,55;27.81;16.42;;
12/01/2017 10:00;5.51;-2.73;14.09;1.64;869,86;29.93;17.37;;
12/01/2017 11:00;7.36;-2.84;13.47;0.6;869,91;27.32;15.96;;
12/01/2017 12:00;7.81;-2.46;240.73;0.67;870,23;25.56;14.34;;
12/01/2017 13:00;8.35;-1.78;239.83;0.79;870,43;26.5;15.3;;
12/01/2017 14:00;8.79;-1.52;225.92;0.8;870,31;28.1;16.35;;
12/01/2017 15:00;9.09;-2.25;189.02;0.8;870,15;26.16;15.25;;
12/01/2017 16:00;9.13;-2.89;191.52;0.97;870,24;24.67;14.13;;
12/01/2017 17:00;8.55;-2.91;203.52;0.8;870,17;25.53;14.87;;
12/01/2017 18:00;6.8;-2.79;176.11;0.63;869,76;30.85;19.06;;
12/01/2017 19:00;5.76;-2.62;188.08;0.55;869,70;33.22;20.31;;
12/01/2017 20:00;5.08;-1.73;226.18;0.34;869,71;32.11;20.09;;
12/01/2017 21:00;5.03;-1.93;75.45;0.71;869,59;31.34;18.96;;
12/01/2017 22:00;4.85;-2.95;48.25;0.86;869,42;28.75;17.42;;
12/01/2017 23:00;4.69;-3.03;41.44;1.19;869,65;26.74;15.69;;
12/02/2017 00:00;4.48;-2.82;29.89;1.55;869,74;25.45;14.54;;
12/02/2017 01:00;3.99;-2.15;38.32;1.79;869,98;24.53;14.06;;
12/02/2017 02:00;3.37;-2.48;31.27;2.32;870,43;24.45;13.92;;
12/02/2017 03:00;2.85;-2.62;32.51;2.4;870,74;24.96;14.64;;
12/02/2017 04:00;2.39;-2.63;31.73;2.32;870,95;26.3;14.73;;
12/02/2017 05:00;1.75;-2.98;40.16;2.09;870,70;25.27;14.94;;
12/02/2017 06:00;1.62;-3.16;27.03;2.1;870,16;26.11;15.5;;
12/02/2017 07:00;1.63;-3.29;30.34;1.74;869,91;26.86;16.29;;
12/02/2017 08:00;1.83;-3.34;23.6;1.87;870,00;28.45;17.49;;
12/02/2017 09:00;2.77;-2.97;14.71;2.09;870,38;32.03;18.27;;
12/02/2017 10:00;4.34;-2.97;18.44;2.12;870,95;30.6;18.55;;
12/02/2017 11:00;5.49;-2.89;20.39;2.1;871,48;31.34;19.08;;
12/02/2017 12:00;6.47;-2.64;23.56;1.82;872,07;32.18;20.22;;
12/02/2017 13:00;7.8;-3.05;0.14;0.4;872,49;32.31;19.48;;
12/02/2017 14:00;8.56;-2.9;184.42;0.78;872,95;30.72;19.1;;
12/02/2017 15:00;8.48;-2.41;185.78;1.54;873,27;32.66;18.92;;
12/02/2017 16:00;8.45;-2.31;188.88;1.14;873,77;29.29;18.19;;
12/02/2017 17:00;7.69;-2.3;192.39;0.97;873,97;29.72;18.82;;
12/02/2017 18:00;6.15;-2.25;177.22;0.55;873,57;34.69;21.9;;
12/02/2017 19:00;5.53;-2.05;136.85;0.6;873,37;43.35;27.13;;
12/02/2017 20:00;4.37;-2.13;176.56;0.36;873,82;45.91;28.79;;
12/02/2017 21:00;3.26;-2.29;178.21;0.37;873,79;41.34;27.7;;
12/02/2017 22:00;2.64;-2.43;169.3;0.37;873,37;47.07;28.42;;
12/02/2017 23:00;1.84;-2.71;189.33;0.47;873,23;40.19;27.1;;
12/03/2017 00:00;1.59;-2.84;225.08;0.18;873,88;39.18;26.39;;
12/03/2017 01:00;1.26;-2.97;189.36;0.3;874,24;44.41;29.34;;
12/03/2017 02:00;-0.15;-3.41;174.16;0.33;874,26;38.29;25.96;;
12/03/2017 03:00;0.25;-3.21;229.03;0.09;874,56;38.84;26.53;;
12/03/2017 04:00;1.56;-3.56;25.74;0.87;874,77;33.4;21.56;;
12/03/2017 05:00;2.36;-4.12;14.46;1.75;874,27;29.65;18.64;;
12/03/2017 06:00;2.13;-4.57;9.16;1.72;873,84;29.59;18.25;;
12/03/2017 07:00;1.92;-4.71;357.76;1.44;873,58;32.06;19.54;;
12/03/2017 08:00;1.39;-4.84;29.39;0.87;873,24;32.48;20.2;;
12/03/2017 09:00;2.83;-4.01;28.5;1.13;873,16;33.31;20.92;;
12/03/2017 10:00;4.22;-3.59;24.8;0.9;872,96;34.96;22.29;;
12/03/2017 11:00;5.62;-3.21;72.76;0.56;872,88;37.16;21.35;;
12/03/2017 12:00;6.17;-2.6;202.44;0.75;873,10;35.66;23.24;;
12/03/2017 13:00;6.82;-2.13;181.62;1.01;873,48;38.65;24.13;;
12/03/2017 14:00;7.3;-1.98;189.8;1;873,66;35.21;23.05;;
12/03/2017 15:00;7.99;-1.86;172.7;0.89;873,78;35.84;23.59;;
12/03/2017 16:00;8.1;-1.89;205.74;0.72;873,74;35.77;24.28;;
12/03/2017 17:00;7.28;-2.14;211.28;1.03;873,66;35.89;24.4;;
12/03/2017 18:00;5.89;-2.34;199.11;0.59;873,50;41.73;26.81;;
12/03/2017 19:00;4.99;-2.01;168.12;0.51;873,22;43.85;30.04;;
12/03/2017 20:00;3.43;-2.27;221.72;0.61;873,16;48.97;32.57;;
12/03/2017 21:00;2.48;-2.5;190.17;0.24;872,97;47.6;34.32;;
12/03/2017 22:00;2.48;-2.34;232.17;0.19;872,82;45.8;33.17;;
12/03/2017 23:00;1.85;-2.01;254.43;0.52;872,63;46.98;35.02;;
12/04/2017 00:00;1.21;-2.34;195.39;0.51;872,63;45.73;33.91;;
12/04/2017 01:00;-0.13;-2.85;155.47;0.5;872,96;46.1;33.79;;
12/04/2017 02:00;0.58;-2.46;111.42;0.24;873,05;50.33;35.39;;
12/04/2017 03:00;0.18;-2.91;231.84;0.21;873,04;46.46;34.31;;
12/04/2017 04:00;-0.42;-3.33;184.24;0.16;872,81;48.44;33.44;;
12/04/2017 05:00;-0.98;-3.64;190.92;0.31;872,28;45.89;32.6;;
12/04/2017 06:00;-2.14;-4.29;145.59;0.36;871,57;45.57;32.23;;
12/04/2017 07:00;-1.35;-4.18;251.24;0.57;870,76;42.74;30.28;;
12/04/2017 08:00;-2.16;-4.83;139.3;0.47;870,23;41.42;30.26;;
12/04/2017 09:00;-0.45;-4.03;180.42;0.43;870,13;48.33;34.38;;
12/04/2017 10:00;1.15;-3.44;171.07;0.53;870,06;43.82;31.49;;
12/04/2017 11:00;3.36;-3.06;183.22;0.96;869,86;46.12;32.14;;
12/04/2017 12:00;4.65;-2.61;201.57;1.26;869,76;46.18;33.04;;
12/04/2017 13:00;5.64;-1.22;207.48;1.01;870,22;48.8;35.58;;
12/04/2017 14:00;6.34;-0.62;212.76;1.14;870,34;50.05;37.78;;
12/04/2017 15:00;6.7;-0.83;183.45;1.45;869,87;49.9;38.25;;
12/04/2017 16:00;6.93;-1.39;195.13;1.18;869,54;44.1;33.07;;
12/04/2017 17:00;6.24;-1.88;207.71;0.93;869,51;44.32;32.21;;
12/04/2017 18:00;4.95;-1.96;205.44;0.51;869,11;46.12;34.33;;
12/04/2017 19:00;4.06;-2.03;203.72;0.46;868,88;46.49;34.4;;
12/04/2017 20:00;3.62;-2.25;213.53;0.24;868,58;52.85;35.85;;
12/04/2017 21:00;3.21;-2.51;229.39;0.45;868,22;48.55;34.9;;
12/04/2017 22:00;2.12;-2.74;233.42;0.2;867,97;46.59;34.34;;
12/04/2017 23:00;1.38;-2.84;235.15;0.3;867,89;49.03;35.38;;
12/05/2017 00:00;1.64;-2.67;244.12;0.17;868,08;55.6;39.29;;
12/05/2017 01:00;1.06;-2.77;232.66;0.1;868,69;55.7;41.23;;
12/05/2017 02:00;0.76;-2.93;202.25;0.13;868,92;52.37;38.21;;
12/05/2017 03:00;-0.64;-3.68;160.59;0.33;868,96;47.42;35.88;;
12/05/2017 04:00;-0.05;-3.44;218.01;0.08;868,86;48.7;33.55;;
12/05/2017 05:00;-0.6;-3.77;177.98;0.27;868,13;46.95;34.81;;
12/05/2017 06:00;0.35;-3.53;58.78;0.13;867,46;44.05;31.45;;
12/05/2017 07:00;1.66;-4.33;18.47;0.64;866,88;37.29;25.52;;
12/05/2017 08:00;2.04;-4.49;42.69;1.44;866,35;40.8;28.22;;
12/05/2017 09:00;2.8;-3.81;12.51;1.49;866,21;46.9;32.91;;
12/05/2017 10:00;4.61;-3.39;13.23;1.14;866,24;47.8;34.75;;
12/05/2017 11:00;6.41;-3.16;349.1;0.25;866,40;48.92;34.54;;
12/05/2017 12:00;5.61;-1.94;188.23;1.19;866,52;54.56;38.94;;
12/05/2017 13:00;6.07;-1.6;226.07;0.82;866,59;56;41.65;;
12/05/2017 14:00;7.06;-1.78;199.29;0.56;866,50;52.66;37.19;;
12/05/2017 15:00;7.63;-2.57;161.09;0.74;866,26;43.46;31.47;;
12/05/2017 16:00;7.61;-2.9;177.69;0.94;865,90;42.55;30.74;;
12/05/2017 17:00;6.66;-2.44;199.84;0.82;866,09;44.19;32.3;;
12/05/2017 18:00;5.69;-2.37;214.13;0.45;865,64;45.88;32.7;;
12/05/2017 19:00;4.91;-2.33;193.76;0.58;865,71;48.86;34.7;;
12/05/2017 20:00;4.47;-2.49;188.1;0.46;866,07;49.38;35.39;;
12/05/2017 21:00;3.8;-2.46;211.23;0.41;865,90;53.86;39.02;;
12/05/2017 22:00;2.74;-2.41;201.89;0.4;865,70;59.1;40.74;;
12/05/2017 23:00;2.63;-2.45;221.12;0.27;865,94;60.84;43.47;;
12/06/2017 00:00;1.7;-2.63;185.12;0.17;866,26;62.11;44.68;;
12/06/2017 01:00;2.41;-2.44;291.71;0.15;866,87;60.85;46.45;;
12/06/2017 02:00;2.24;-2.49;225.5;0.12;867,27;57.93;44.43;;
12/06/2017 03:00;2.45;-2.75;38.36;0.42;867,64;48.69;35.08;;
12/06/2017 04:00;4.55;-3.21;17.16;0.99;867,76;36.22;24.37;;
12/06/2017 05:00;3.72;-3.66;27.36;0.08;867,48;35.32;23.83;;
12/06/2017 06:00;1.29;-3.82;153.9;0.16;867,06;39.65;27.35;;
12/06/2017 07:00;1.84;-3.54;179.83;0.13;866,79;41.63;26.75;;
12/06/2017 08:00;1.35;-3.76;253.36;0.13;866,55;41.07;28.88;;
12/06/2017 09:00;4;-3.64;243.03;0.36;866,86;40.25;27.68;;
12/06/2017 10:00;8.11;-5.36;239.21;0.65;867,30;33.95;20.28;;
12/06/2017 11:00;11.11;-7.01;209.26;0.92;867,61;30.59;16.94;;
12/06/2017 12:00;13.07;-8.55;146.97;5.83;868,18;67.17;20.53;;
12/06/2017 13:00;12.34;-5.38;155.72;8.15;868,48;79.19;22.89;;
12/06/2017 14:00;11.64;-4.55;156.12;6.44;868,69;32.38;14.04;;
12/06/2017 15:00;10.6;-3.78;154.1;6.47;868,60;32.62;14.3;;
12/06/2017 16:00;9.24;-3.1;168.41;4.16;868,63;30.2;13.72;;
12/06/2017 17:00;7.05;-1.17;199.78;2.08;868,78;26.8;13.34;;
12/06/2017 18:00;6.01;-1.11;192.39;1.42;868,93;25.8;14.02;;
12/06/2017 19:00;5.5;-0.87;189.64;1.54;868,81;25.98;13.47;;
12/06/2017 20:00;5.31;-0.82;267.63;1.15;869,08;24.92;13.62;;
12/06/2017 21:00;5.44;-0.69;269.81;1.16;869,29;25.87;14.84;;
12/06/2017 22:00;4.97;-0.25;222.23;1.02;869,65;27.15;15.72;;
12/06/2017 23:00;4.45;0.35;174.04;1.96;869,96;27.89;14.23;;
12/07/2017 00:00;3.46;0.88;165.06;0.77;870,15;25.59;14.1;;
12/07/2017 01:00;3.56;1.44;321.57;1.84;870,72;28.44;15.85;;
12/07/2017 02:00;2.44;0.75;291.65;1.78;870,97;26.17;15.1;;
12/07/2017 03:00;0.53;-0.43;327.44;0.74;871,43;24.1;13.87;;
12/07/2017 04:00;0.48;-0.18;18.45;0.65;871,58;23.65;13.38;;
12/07/2017 05:00;0.4;-0.17;249.08;0.68;871,19;22.94;12.86;;
12/07/2017 06:00;0.06;-0.43;193.46;0.5;870,53;22.28;12.23;;
12/07/2017 07:00;-0.12;-0.49;272.08;1.03;869,97;22.65;12.5;;
12/07/2017 08:00;-0.91;-1.2;291.06;1.24;869,76;21.23;10.86;;
12/07/2017 09:00;-1.16;-1.34;297.85;0.88;869,64;21.37;11.05;;
12/07/2017 10:00;-1.05;-1.22;319.46;1.06;869,75;22.69;11.79;;
12/07/2017 11:00;-1.22;-1.41;329.21;1.38;870,18;22.99;11.92;;
12/07/2017 12:00;-1.27;-1.56;314.39;1.6;870,46;23.33;12.57;;
12/07/2017 13:00;-1.32;-1.75;297.28;1.22;870,69;23.28;12.47;;
12/07/2017 14:00;-1.29;-1.97;158.53;0.51;870,80;24.01;12.76;;
12/07/2017 15:00;-1.03;-2.62;177.29;0.73;870,86;22.73;11.8;;
12/07/2017 16:00;-1.19;-3.05;211.76;0.49;870,93;24.5;13.08;;
12/07/2017 17:00;-1.85;-3.21;154.7;0.56;871,05;24.56;13.54;;
12/07/2017 18:00;-1.61;-3.75;253.33;0.35;870,97;24.82;13.22;;
12/07/2017 19:00;-1.64;-4.19;153.17;0.29;870,95;23.65;12.66;;
12/07/2017 20:00;-2;-5;314.38;0.72;871,15;22.59;11.79;;
12/07/2017 21:00;-2.42;-6.39;246.03;0.71;871,17;24.31;12.08;;
12/07/2017 22:00;-2.64;-6.84;285.74;0.67;871,23;24.64;11.94;;
12/07/2017 23:00;-2.52;-6.71;347.96;0.65;871,08;27.02;12.51;;
12/08/2017 00:00;-4.09;-7.62;177.19;0.38;871,25;26.78;13.32;;
